Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,isPalindrome,11,KILLED,com.poc.pit.test.palindrome.PalindromeTest.whenPalindrome_thenAccept(com.poc.pit.test.palindrome.PalindromeTest)
Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isPalindrome,6,SURVIVED,none
Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isPalindrome,12,KILLED,com.poc.pit.test.palindrome.PalindromeTest.whenPalindrome_thenAccept(com.poc.pit.test.palindrome.PalindromeTest)
Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isPalindrome,12,SURVIVED,none
Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,isPalindrome,7,KILLED,com.poc.pit.test.palindrome.PalindromeTest.whenPalindrome_thenAccept(com.poc.pit.test.palindrome.PalindromeTest)
Palindrome.java,com.poc.pit.palindrome.Palindrome,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,isPalindrome,12,SURVIVED,none
NotThoroughlyTestedClass.java,com.poc.pit.converter.NotThoroughlyTestedClass,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,isHigherOrEqualToZero,7,SURVIVED,none
NotThoroughlyTestedClass.java,com.poc.pit.converter.NotThoroughlyTestedClass,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isHigherOrEqualToZero,7,KILLED,com.poc.pit.test.converter.TestNotThoroughlyTestedClass.shouldReturnFalseWhenNumberLowerThanZero(com.poc.pit.test.converter.TestNotThoroughlyTestedClass)
NotThoroughlyTestedClass.java,com.poc.pit.converter.NotThoroughlyTestedClass,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,isHigherOrEqualToZero,7,KILLED,com.poc.pit.test.converter.TestNotThoroughlyTestedClass.shouldReturnFalseWhenNumberLowerThanZero(com.poc.pit.test.converter.TestNotThoroughlyTestedClass)
MessageBuilder.java,com.poc.pit.message.MessageBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getMessage,9,KILLED,com.poc.pit.test.message.TestMessageBuilder.testNameJohn(com.poc.pit.test.message.TestMessageBuilder)
MessageBuilder.java,com.poc.pit.message.MessageBuilder,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getMessage,9,KILLED,com.poc.pit.test.message.TestMessageBuilder.testNameEmpty(com.poc.pit.test.message.TestMessageBuilder)
MessageBuilder.java,com.poc.pit.message.MessageBuilder,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,getMessage,18,KILLED,com.poc.pit.test.message.TestMessageBuilder.testNameEmpty(com.poc.pit.test.message.TestMessageBuilder)
